Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000183117,CSMD1,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000246089,AC016065.1,0.008795143892746408,-0.04382396585014803,1.0,0.0063973470386064326,0.04382396585014803,1.0
ENSG00000147316,MCPH1,0.011238239418509299,-0.4437545727387828,1.0,0.012794694077212865,0.4437545727387828,1.0
ENSG00000091879,ANGPT2,0.00830652478759383,-0.536863977130265,1.0,0.00959602055790965,0.536863977130265,1.0
ENSG00000155189,AGPAT5,0.01905614510095055,0.030176615593629386,1.0,0.01599336759651608,-0.030176615593629386,1.0
ENSG00000164825,DEFB1,0.004886191051525783,-0.24735735993527985,1.0,0.0031986735193032163,0.24735735993527985,1.0
ENSG00000164821,DEFA4,0.0004886191051525782,-1.7067889785725754,1.0,0.0,1.7067889785725754,1.0
ENSG00000239839,DEFA3,0.0,-3.7067889785725763,1.0,0.0031986735193032163,3.7067889785725763,1.0
ENSG00000215374,FAM66B,0.0009772382103051564,-1.1218264778514193,1.0,0.0,1.1218264778514193,1.0
ENSG00000275342,PRAG1,0.032248860940070165,0.3593002118851958,1.0,0.022390714635122513,-0.3593002118851958,1.0
ENSG00000253958,CLDN23,0.0034203337360680475,0.2932110214274237,1.0,0.0,-0.2932110214274237,1.0
ENSG00000147324,MFHAS1,0.018078906890645393,0.2192104399836463,1.0,0.012794694077212865,-0.2192104399836463,1.0
ENSG00000104626,ERI1,0.014658573154577347,-1.2120242868229996,1.0,0.03198673519303216,1.2120242868229996,1.0
ENSG00000173281,PPP1R3B,0.006352048366983517,-1.7067889785725772,1.0,0.0191920411158193,1.7067889785725772,1.0
ENSG00000248538,AC022784.1,0.0009772382103051564,-1.1218264778514193,1.0,0.0,1.1218264778514193,1.0
ENSG00000272267,AC021242.3,0.0009772382103051564,-1.1218264778514193,1.0,0.0,1.1218264778514193,1.0
