"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.40138985506859e-46,1.63278827648321,0.422,0.141,1.95157551216852e-42,"0","APCS"
6.22264031088966e-180,1.62093126562982,0.99,0.721,8.66564889694494e-176,"0","HP"
1.69604509416591e-72,1.6036881120135,0.686,0.305,2.36191239813545e-68,"0","MT1X"
1.40503366573993e-149,1.5942831900524,0.969,0.543,1.95664988290943e-145,"0","AMBP"
3.13986569569132e-50,1.58734812348304,0.473,0.174,4.37257696781973e-46,"0","C8B"
1.51522774769786e-25,1.57144143447652,0.251,0.084,2.11010616144404e-21,"0","CYP4A11"
2.97143239032738e-104,1.54175022211142,0.842,0.41,4.1380167467699e-100,"0","HPX"
3.24355001782022e-228,1.49449888878761,1,0.853,4.51696775481644e-224,"0","APOA1"
6.50126543745832e-98,1.47594309095531,0.837,0.433,9.05366224820446e-94,"0","A1BG"
2.45843048561243e-25,1.46794311849281,0.28,0.104,3.42361029426387e-21,"0","ITIH2"
3.57183945174667e-106,1.45820140915435,0.898,0.531,4.97414362050241e-102,"0","FGL1"
7.46730589601622e-28,1.44111503760814,0.306,0.113,1.03989701907922e-23,"0","CYP1A2"
7.81482231901052e-94,1.44102680477582,0.864,0.504,1.0882921561454e-89,"0","A2M"
2.35906070866438e-143,1.42927494516641,0.99,0.788,3.28522794288602e-139,"0","SAA2"
2.55095382553212e-84,1.42374287600643,0.803,0.39,3.55245829743603e-80,"0","APOB"
5.92802006961461e-131,1.42140612015384,0.959,0.662,8.2553607489453e-127,"0","CFB"
2.55213520709e-31,1.41640749719,0.355,0.138,3.55410348939353e-27,"0","CPS1"
2.67124347481209e-64,1.41527957898249,0.688,0.326,3.71997366302331e-60,"0","PLG"
1.48757300706862e-29,1.39785193205895,0.328,0.122,2.07159416964377e-25,"0","ASGR2"
2.22316917568319e-29,1.34831334637591,0.377,0.16,3.09598539405641e-25,"0","TST"
1.18741294634211e-74,1.33050207025945,0.774,0.393,1.65359126907602e-70,"0","KNG1"
4.03161118608445e-24,1.31728645075528,0.287,0.111,5.6144217377412e-20,"0","SERPINA4"
5.9510447326315e-20,1.29640772107937,0.257,0.104,8.28742489466263e-16,"0","CREB3L3"
8.47390773259277e-166,1.2829266192328,1,0.836,1.18007639084087e-161,"0","FGA"
3.82583923993759e-65,1.28173077990519,0.735,0.37,5.32786372553709e-61,"0","CP"
1.04845904016297e-59,1.27769060141396,0.709,0.358,1.46008405933095e-55,"0","HAMP"
7.9601254165205e-18,1.2760741183395,0.272,0.124,1.10852706550465e-13,"0","MAT1A"
2.11060256605837e-26,1.27337675242402,0.297,0.109,2.93922513349289e-22,"0","PCK1"
5.8877047805028e-17,1.27129123176373,0.257,0.116,8.1992176773282e-13,"0","GAMT"
1.07786529878336e-134,1.2662206927784,0.987,0.744,1.5010352150857e-130,"0","APOC3"
5.8617190358201e-19,1.23202490818649,0.287,0.13,8.16302992928307e-15,"0","KHK"
7.54557375161842e-79,1.20028226714884,0.877,0.514,1.05079660065038e-74,"0","GC"
5.565397865634e-30,1.1956608361329,0.469,0.237,7.75037306768191e-26,"0","AGXT"
1.0901895985951e-28,1.19503070070428,0.419,0.194,1.51819803500353e-24,"0","F9"
7.78385984823371e-23,1.1932284580703,0.331,0.147,1.08398032246503e-18,"0","SERPINA7"
9.40815597727832e-46,1.1843005834806,0.607,0.284,1.31017980139578e-41,"0","SERPINC1"
2.30066820981729e-134,1.16547918940513,0.997,0.79,3.20391054899155e-130,"0","FGB"
3.90246249006642e-34,1.15229771571575,0.493,0.235,5.43456926366649e-30,"0","ADH4"
1.48295429054623e-20,1.14655614924133,0.38,0.198,2.06516214501468e-16,"0","CYP3A4"
2.39811091023768e-19,1.14409373547906,0.293,0.131,3.339609253597e-15,"0","GOT1"
2.08478344985089e-24,1.13814563716263,0.359,0.159,2.90326943226235e-20,"0","CFHR1"
2.65175202239474e-44,1.09861858166198,0.683,0.387,3.69282986638691e-40,"0","C4BPA"
3.98965239280478e-32,1.08882795479007,0.512,0.261,5.55598992221993e-28,"0","F12"
7.35930911959041e-16,1.08251589714021,0.286,0.141,1.02485738799416e-11,"0","ECHS1"
2.22580905535352e-206,1.07034128046632,1,0.932,3.09966169048531e-202,"0","SERPINA1"
9.68172067276082e-16,1.06294905040664,0.257,0.119,1.34827642088867e-11,"0","RIDA"
2.86143960199068e-78,1.05639485981385,0.922,0.679,3.98484078973223e-74,"0","CLU"
3.29696500879407e-17,1.03602698563932,0.25,0.107,4.59135347124662e-13,"0","HPR"
3.29189718737853e-43,1.0328488968934,0.744,0.465,4.58429602314334e-39,"0","MT1E"
2.32697195186343e-126,1.02059459998177,0.996,0.885,3.24054114016501e-122,"0","SERPINA3"
4.48513503957059e-55,1.0194509390132,0.803,0.507,6.245999056106e-51,"0","AGT"
1.20876714338259e-20,1.00252785128676,0.373,0.186,1.6833291238746e-16,"0","FBP1"
8.79537768067904e-30,0.996386882140444,0.491,0.242,1.22484429581136e-25,"0","C5"
