Feature,Normalized.Dispersion
ENSG00000214193,0.6100507590778999
ENSG00000142694,-1.39941244008471
ENSG00000286379,nan
ENSG00000196182,-1.5358703833722385
ENSG00000181817,1.2161382702836152
ENSG00000116885,-0.3127841394654349
ENSG00000116898,0.5695194946747575
ENSG00000119535,2.418698023500346
ENSG00000233621,-2.247321468310328
ENSG00000163874,-0.32518006665471855
ENSG00000163875,-1.766949051610997
ENSG00000163877,-1.0333244567713524
ENSG00000163879,1.7010593559442087
ENSG00000134697,-0.7842589741602363
ENSG00000169218,nan
ENSG00000116922,3.989928728111833
ENSG00000134690,-0.3270967355803549
ENSG00000185090,-0.012793553908076256
ENSG00000196449,-0.2572989304292072
ENSG00000197982,4.263226100145005
ENSG00000188786,-1.4398949499575724
ENSG00000204084,4.620247471639689
ENSG00000183431,0.447451866699549
ENSG00000183386,-0.7286969100077055
ENSG00000183520,1.5583449908035514
ENSG00000185668,0.7539023717534232
ENSG00000238063,0.9278524876300869
ENSG00000116954,0.4321272357016128
ENSG00000214114,-0.629802500541785
ENSG00000131233,nan
ENSG00000158315,0.7413876549921129
ENSG00000174574,3.8013870926012876
ENSG00000168653,1.6834398104305341
ENSG00000127603,-0.5887196145074582
ENSG00000183682,-1.1980347340173207
ENSG00000090621,3.24884922556191
ENSG00000163909,0.24347101559635373
ENSG00000116983,nan
ENSG00000084072,-0.9521850531301107
ENSG00000116985,0.5194020886293127
ENSG00000261798,nan
ENSG00000284719,0.6076020770524296
ENSG00000043514,4.331209837573781
ENSG00000116990,-0.25483681689290655
ENSG00000168389,3.7748606458894174
ENSG00000131236,1.3773776901992825
ENSG00000131238,2.2692207095813806
ENSG00000117000,1.2097827097556761
ENSG00000259943,1.9112160399536704
ENSG00000084073,1.2515962086020362
ENSG00000049089,7.890279399700685
ENSG00000084070,-0.35872603787007656
ENSG00000260920,0.7616609389305049
ENSG00000187815,0.33431040063308065
ENSG00000238287,nan
ENSG00000164002,-1.5256223008204772
ENSG00000117010,-0.7068831313987279
ENSG00000117016,10.512311887132748
ENSG00000287743,nan
ENSG00000272145,nan
ENSG00000066136,0.08347297097160562
ENSG00000117013,-0.7593401699198499
ENSG00000179862,-0.6412720308931651
ENSG00000171793,11.764945094057051
ENSG00000010803,-0.12772638300580214
ENSG00000204060,nan
ENSG00000127124,-1.1291947254825894
ENSG00000198815,-0.5782613548169557
ENSG00000177181,nan
ENSG00000066185,nan
ENSG00000127125,-0.8431099016664595
ENSG00000171960,-0.459837963742299
ENSG00000065978,-0.1034149647634233
ENSG00000117385,-0.8645273934537254
ENSG00000164008,-1.5184699338105738
ENSG00000274386,nan
ENSG00000177868,-0.97674142887864
ENSG00000164010,2.0124562884419293
ENSG00000228192,1.228459392387779
ENSG00000164011,-0.6733406352304782
ENSG00000117394,-1.1815609710616846
ENSG00000227533,nan
ENSG00000117395,0.6671406544797842
ENSG00000179178,-0.8797235110223974
ENSG00000253313,-1.0724338855141877
ENSG00000066056,1.9512316763511455
ENSG00000234694,-1.2133344510343738
ENSG00000117399,-0.1653001388153852
ENSG00000066322,-0.4641414675527906
ENSG00000159479,1.2590585575481068
ENSG00000198198,-1.0874609638802673
ENSG00000229372,nan
ENSG00000178922,2.699416847420535
ENSG00000142949,-0.5386125223315467
ENSG00000066135,-0.4950092940635276
ENSG00000236200,nan
ENSG00000126091,0.8627510511631612
ENSG00000117407,0.47116906608404147
ENSG00000237950,-1.6106125747606013
ENSG00000117408,1.1043874082503864
ENSG00000132768,2.01137315944276
ENSG00000117410,1.5779222675100297
ENSG00000117411,-0.1391884225664967
ENSG00000159214,1.1362987347734925
ENSG00000196517,0.2747103252058811
ENSG00000178028,0.6074656611033895
ENSG00000117419,-1.3321442143235003
ENSG00000187147,-0.542979568839961
ENSG00000126106,1.8264128167518008
ENSG00000198520,-0.21923334787219548
ENSG00000142945,1.4878364589587538
ENSG00000225721,nan
ENSG00000142937,-1.5892632842304224
ENSG00000142959,nan
ENSG00000173846,-0.13663180152741536
ENSG00000188396,nan
ENSG00000222009,0.6898086660646506
ENSG00000117425,-0.3591707730376426
ENSG00000070785,-1.167896473113469
ENSG00000126107,-0.391552013837998
ENSG00000126088,0.3065397028606904
ENSG00000162415,0.47465838776962704
ENSG00000186603,nan
ENSG00000132781,0.6763373731388722
ENSG00000132773,0.40001539976725553
ENSG00000070759,3.9209449830345284
ENSG00000280670,nan
ENSG00000132763,-2.3866800652473814
ENSG00000117450,0.8232638082725877
ENSG00000117448,1.2320447690806082
ENSG00000132780,2.0863162501298707
ENSG00000159588,-0.894525692753153
ENSG00000159592,-2.083440257511348
ENSG00000159596,3.095193916830909
ENSG00000197429,nan
ENSG00000230896,1.3318455077682974
ENSG00000086015,-0.847126848892522
ENSG00000117461,-0.864894908756882
ENSG00000117472,-0.5500707270925246
ENSG00000085998,0.5047265637050207
ENSG00000085999,1.0275380586501228
ENSG00000132128,-1.3578817449497378
ENSG00000173660,0.033376686553103906
ENSG00000117481,-1.3672459777128347
ENSG00000117480,-2.2385289740191547
ENSG00000079277,0.5727472941866323
ENSG00000142961,-1.3753197015561505
ENSG00000123472,-1.201744146805892
ENSG00000159658,0.12019834229059674
ENSG00000142973,-4.365299863382389
ENSG00000186377,-0.9500115082216872
ENSG00000162366,0.9138103119928475
ENSG00000162367,0.08892268899765454
ENSG00000123473,1.8618611822465554
ENSG00000162368,0.39102390630910017
ENSG00000225762,nan
ENSG00000237424,1.928458336897764
ENSG00000186564,nan
ENSG00000269113,1.77305990791185
ENSG00000272491,nan
ENSG00000132122,1.882263340116759
ENSG00000162373,-0.9164155136692615
ENSG00000185104,3.123862334370462
ENSG00000123080,-0.26549583246955516
ENSG00000123091,1.913987650489591
ENSG00000085831,0.919614087780065
ENSG00000261664,nan
ENSG00000085832,1.5461837241332155
ENSG00000227070,-1.538906733229427
ENSG00000117859,-0.4970062103380572
ENSG00000078618,-1.2877681590619374
ENSG00000266993,2.962267760130473
ENSG00000117862,-1.8617190791794909
ENSG00000198841,-1.4192349455541085
ENSG00000134717,1.2977435820310563
ENSG00000157077,0.003481378606411239
ENSG00000154222,-1.0685434780070453
ENSG00000085840,-0.152361313056239
ENSG00000134748,-0.11585212908661671
ENSG00000134744,0.3635309223080516
ENSG00000116157,-0.40910061948531956
ENSG00000182183,-1.4489621169995126
ENSG00000162377,1.2787716780404617
ENSG00000162378,4.330586869292546
ENSG00000203995,2.0483355670876153
ENSG00000121310,0.0094538195226253
ENSG00000116171,0.645491151276901
ENSG00000174348,0.37318033740837675
ENSG00000162383,4.115930463313486
ENSG00000235563,nan
ENSG00000157184,-0.47852037937829855
ENSG00000162384,-0.3667935812820687
ENSG00000162385,-1.9871130367823482
ENSG00000157193,-0.1293126174426468
ENSG00000230138,nan
ENSG00000174332,nan
ENSG00000058804,1.6645283148597656
ENSG00000058799,-0.4630922071636494
ENSG00000081870,-1.1871672112837763
ENSG00000116212,-1.3298449933024143
ENSG00000116209,-2.1968808589608315
ENSG00000116205,1.8598569952840267
ENSG00000215883,1.9505825529794554
ENSG00000116221,-0.9169823159303641
ENSG00000157216,-1.4568819528721757
ENSG00000225632,nan
ENSG00000162390,-0.4807959001625055
ENSG00000162391,0.4200461322035229
ENSG00000184313,0.5362194834400046
ENSG00000243725,1.0896630730904673
ENSG00000162396,0.4084607366946378
ENSG00000006555,0.6459047645694729
ENSG00000116133,0.47419872561659143
ENSG00000169174,-0.178541114602767
ENSG00000162402,-0.12263633914361596
