Feature
1126,ENSG00000137343
1127,ENSG00000102387
1128,ENSG00000120156
1129,ENSG00000272288
1130,ENSG00000186767
1131,ENSG00000119844
1132,ENSG00000231074
1133,ENSG00000240563
1134,ENSG00000156510
1135,ENSG00000138326
1136,ENSG00000020256
1137,ENSG00000119723
1138,ENSG00000189308
1139,ENSG00000144524
1140,ENSG00000184014
1141,ENSG00000267580
1142,ENSG00000243667
1143,ENSG00000125352
1144,ENSG00000076864
1145,ENSG00000286585
1146,ENSG00000163485
1147,ENSG00000133687
1148,ENSG00000197043
1149,ENSG00000136942
1150,ENSG00000127993
1151,ENSG00000139174
1152,ENSG00000101417
1153,ENSG00000229117
1154,ENSG00000090266
1155,ENSG00000109072
1156,ENSG00000134901
1157,ENSG00000171877
1158,ENSG00000058063
1159,ENSG00000118785
1160,ENSG00000136813
1161,ENSG00000213551
1162,ENSG00000231969
1163,ENSG00000225973
1164,ENSG00000235621
1165,ENSG00000111110
1166,ENSG00000067334
1167,ENSG00000142273
1168,ENSG00000105372
1169,ENSG00000269929
1170,ENSG00000196369
1171,ENSG00000058453
1172,ENSG00000144645
1173,ENSG00000135913
1174,ENSG00000159588
1175,ENSG00000101972
1176,ENSG00000005469
1177,ENSG00000148187
1178,ENSG00000029639
1179,ENSG00000104231
1180,ENSG00000109667
1181,ENSG00000184786
1182,ENSG00000270820
1183,ENSG00000160321
1184,ENSG00000164830
1185,ENSG00000049283
1186,ENSG00000259768
1187,ENSG00000120645
1188,ENSG00000286193
1189,ENSG00000274265
1190,ENSG00000147535
1191,ENSG00000179348
1192,ENSG00000105650
1193,ENSG00000164587
1194,ENSG00000179300
1195,ENSG00000154727
1196,ENSG00000179271
1197,ENSG00000116095
1198,ENSG00000173930
1199,ENSG00000162777
1200,ENSG00000116199
1201,ENSG00000261416
1202,ENSG00000141425
1203,ENSG00000233927
1204,ENSG00000103375
1205,ENSG00000168438
1206,ENSG00000108590
1207,ENSG00000110245
1208,ENSG00000160007
1209,ENSG00000164610
1210,ENSG00000172059
1211,ENSG00000264522
1212,ENSG00000134057
1213,ENSG00000147099
1214,ENSG00000215012
1215,ENSG00000066427
1216,ENSG00000197183
1217,ENSG00000214353
1218,ENSG00000167971
1219,ENSG00000146411
1220,ENSG00000182093
1221,ENSG00000198727
1222,ENSG00000121297
1223,ENSG00000007062
1224,ENSG00000147408
1225,ENSG00000161328
1226,ENSG00000143819
1227,ENSG00000142089
1228,ENSG00000267583
1229,ENSG00000102471
1230,ENSG00000172171
1231,ENSG00000071794
1232,ENSG00000286388
1233,ENSG00000132749
1234,ENSG00000179546
1235,ENSG00000204442
1236,ENSG00000177133
1237,ENSG00000084112
1238,ENSG00000124120
1239,ENSG00000103852
1240,ENSG00000130762
1241,ENSG00000131831
1242,ENSG00000213516
1243,ENSG00000169410
1244,ENSG00000173597
1245,ENSG00000039068
1246,ENSG00000172006
1247,ENSG00000157693
