Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000236104,ZBTB22,0.17905953807604316,0.1845583908343822,0.7050467547072417,0.15731118545137018,-0.1845583908343822,0.7050467547072317
ENSG00000204209,DAXX,0.7284666085630244,-0.06605162367764816,0.9096156792109769,0.7625946208635958,0.06605162367764816,0.9096156792109769
ENSG00000237649,KIFC1,0.02620383484039656,-0.8847808132395318,0.0778258453756023,0.04896440871665164,0.8847808132395318,0.0778258453756023
ENSG00000112511,PHF1,1.017582252968733,0.5112726841224334,0.040471841255965486,0.7136302121469441,-0.5112726841224334,0.040471841255965486
ENSG00000112514,CUTA,1.337269038021571,0.09236852790238231,0.839760678313475,1.2543222998903953,-0.09236852790238231,0.839760678313475
ENSG00000197283,SYNGAP1,0.6594631768166468,0.4471408953204281,0.09772304361792812,0.4833933115856673,-0.4471408953204281,0.09772304361792812
ENSG00000213588,ZBTB9,0.07511765987580347,-0.5253166447226452,0.19317298335501604,0.10834677673471853,0.5253166447226452,0.19317298335501604
ENSG00000030110,BAK1,0.010481533936158624,-0.8015024182077441,0.3809582706795628,0.018752326742547436,0.8015024182077441,0.3809582706795628
ENSG00000096433,ITPR3,0.5991943566837347,-0.6674762672585554,0.00379011177983054,0.9522014801493532,0.6674762672585554,0.00379011177983054
ENSG00000137288,UQCC2,0.4052859788648001,0.06017782320250631,0.9398265266764722,0.3885898819427886,-0.06017782320250631,0.9398265266764722
ENSG00000161896,IP6K3,0.005240766968079312,0.553340299152353,0.7672510448567418,0.003125387790424573,-0.553340299152353,0.7672510448567418
ENSG00000161904,LEMD2,0.7380746813378365,-0.07253259004053897,0.8941269757897986,0.7761379679554357,0.07253259004053897,0.8941269757897986
ENSG00000096395,MLN,0.000873461161346552,0.7459853770947475,1.0,0.0,-0.7459853770947475,1.0
ENSG00000124493,GRM4,0.109182645168319,0.5939822836496993,0.12492459483744002,0.07188391917976518,-0.5939822836496993,0.12492459483746841
ENSG00000137309,HMGA1,0.33540908595707597,-0.9917294744452899,1.2132791635379528e-05,0.6677911912207171,0.9917294744452899,1.2132791635379528e-05
ENSG00000186577,SMIM29,0.4227552020917312,0.23737376250370779,0.5149575042709853,0.35837779996868435,-0.23737376250370779,0.5149575042709853
ENSG00000272325,NUDT3,1.0944468351672296,0.48180095522485994,0.056773485665735916,0.7834305394664263,-0.48180095522485994,0.056773485665735916
ENSG00000124507,PACSIN1,0.020089606710970695,0.5235929557583017,0.6147331938641692,0.013543347091839816,-0.5235929557583017,0.6147331938641692
ENSG00000124664,SPDEF,0.02620383484039656,-1.469743313960688,0.0002076178063697551,0.07396751104004823,1.469743313960688,0.0002076178063697551
