Feature,Normalized.Dispersion
ENSG00000054523,1.0183646915137323
ENSG00000142657,-0.05114042299695543
ENSG00000175279,-2.0238005514371045
ENSG00000241563,-1.268612807948379
ENSG00000160049,7.2411806493738675
ENSG00000142655,-1.1598049435846856
ENSG00000130940,-1.9019225492233047
ENSG00000175262,nan
ENSG00000009724,nan
ENSG00000116649,0.45909862637514737
ENSG00000171824,-1.3675991580526154
ENSG00000198793,-1.0804620184019753
ENSG00000171819,7.795860519343247
ENSG00000120942,-1.024295044550611
ENSG00000204624,-2.246062006045052
ENSG00000116661,-1.0882049607839854
ENSG00000132879,-0.25506471189668656
ENSG00000116663,-1.1004427584283552
ENSG00000116670,0.23535255791805418
ENSG00000177674,7.24749735239103
ENSG00000177000,-1.9914941574869034
ENSG00000011021,0.5910907736704704
ENSG00000175206,nan
ENSG00000120937,nan
ENSG00000083444,0.39794100718868014
ENSG00000116688,-1.2437604632974306
ENSG00000116691,0.6593718657530193
ENSG00000120949,2.2919104398455277
ENSG00000028137,1.8676827402493665
ENSG00000048707,-0.2062839086976499
ENSG00000162496,2.130131696895878
ENSG00000204518,nan
ENSG00000188984,nan
ENSG00000157330,0.19065435334693864
ENSG00000116726,nan
ENSG00000179172,0.5713825059277189
ENSG00000120952,nan
ENSG00000243073,nan
ENSG00000237700,2.088084009388183
ENSG00000204480,nan
ENSG00000204479,nan
ENSG00000162494,0.4012052625476252
ENSG00000162493,5.268475933884541
ENSG00000116731,-0.2403503458125916
ENSG00000189337,-0.7496427864992503
ENSG00000171729,-1.931081271111375
ENSG00000142621,2.2714894729233843
ENSG00000142634,0.28387354735045983
ENSG00000162438,157.33830498620173
ENSG00000215704,97.73839661192635
ENSG00000132906,-1.8118962659697426
ENSG00000116138,0.6145169228748554
ENSG00000116771,0.646860741277262
ENSG00000197312,0.5697553407412329
ENSG00000116786,-0.2906678196364503
ENSG00000162461,0.15023539831213206
ENSG00000162460,nan
ENSG00000162458,0.9089079898036141
ENSG00000233954,1.6009511930214384
ENSG00000065526,3.9045145095804927
ENSG00000116809,-0.21420754381754883
ENSG00000173641,1.4083238178037976
ENSG00000186510,-1.6187664480717876
ENSG00000185519,-0.3742314558556261
ENSG00000142627,6.0735138077677195
ENSG00000142632,-2.634613497897503
ENSG00000132881,0.828841687866003
ENSG00000037637,-0.06640787428930771
ENSG00000055070,-0.4020862579250638
ENSG00000187144,-1.329495479369644
ENSG00000157191,3.435953987200665
ENSG00000219481,-0.9325848075338252
ENSG00000058453,1.4036930576579774
ENSG00000117122,8.120758899527809
ENSG00000159363,-1.0799869624269178
ENSG00000117118,-0.18210302353160815
ENSG00000117115,2.6213544149578594
ENSG00000142623,0.6086442292975376
ENSG00000142619,nan
ENSG00000179051,0.4225505135194379
ENSG00000074964,-0.4141857927272791
ENSG00000117154,0.9388620385038411
ENSG00000179023,-1.468591837221233
ENSG00000159423,2.559564044899038
ENSG00000169991,-0.8651305618023356
ENSG00000127481,-0.009920923885499745
ENSG00000127463,-0.75240928959807
ENSG00000053372,0.12706704245173883
ENSG00000162482,0.20236682267098127
ENSG00000040487,-0.7225782938914525
ENSG00000077549,-0.7118817298744802
ENSG00000173436,-0.8133246129692432
ENSG00000158747,1.3333832840456723
ENSG00000158748,nan
ENSG00000162542,0.4245060886827177
ENSG00000178828,-3.0168355315202398
ENSG00000169914,-1.33820030843703
ENSG00000188784,-4.440425286352881
ENSG00000188257,126.16629894227202
ENSG00000127472,8.865528537826881
ENSG00000117215,1.2539074122793117
ENSG00000187980,0.37681345774410585
ENSG00000162543,-0.6102571798829166
ENSG00000158816,nan
ENSG00000162545,-0.7359129537224111
ENSG00000090432,-1.7525457784078502
ENSG00000183114,-1.3265679819768612
ENSG00000158825,0.5649102066114697
ENSG00000158828,1.4263153585109687
ENSG00000244038,0.05863717238339241
ENSG00000117245,0.43787439859806
ENSG00000189410,1.7617205634350266
ENSG00000127483,-0.7490476640852964
ENSG00000075151,-0.3232813493418282
ENSG00000117298,1.1237776631823317
ENSG00000162551,4.873461566876359
ENSG00000076864,4.669705503666894
ENSG00000090686,-0.1515977036956093
ENSG00000187942,-0.5476575755769495
ENSG00000142798,-0.6672200212844176
ENSG00000142789,128.29752002073042
ENSG00000162552,11.120838938913725
ENSG00000184677,-0.7459156986917789
ENSG00000070886,0.7502614702831268
ENSG00000173372,2.684351682539491
ENSG00000159189,2.425484350468222
ENSG00000173369,2.6624567553516347
ENSG00000133216,-0.3435013065785573
ENSG00000227868,-1.7668366566588303
ENSG00000004487,-1.0444177245917254
ENSG00000169641,0.6190388289484635
ENSG00000179546,-1.2179522638777853
ENSG00000125944,-0.7537969968130133
ENSG00000125945,0.7054946461505996
ENSG00000204219,3.004550478192596
